horizon,model,date,equity
t+1,mohamed_v3,2021-10-14,11290.220401384038
t+1,mohamed_v3,2021-10-15,11361.355829688748
t+1,mohamed_v3,2021-10-18,11475.603488837643
t+1,mohamed_v3,2021-10-19,11562.444458253658
t+1,mohamed_v3,2021-10-20,11547.35540987454
t+1,mohamed_v3,2021-10-21,11617.874342374005
t+1,mohamed_v3,2021-10-22,11520.256026127343
t+1,mohamed_v3,2021-10-25,11638.198886003243
t+1,mohamed_v3,2021-10-26,11674.844523099106
t+1,mohamed_v3,2021-10-27,11701.943911015233
t+1,mohamed_v3,2021-10-28,11831.89711554119
t+1,mohamed_v3,2021-10-29,11890.09839891576
t+1,mohamed_v3,2021-11-01,11930.747483340318
t+1,mohamed_v3,2021-11-02,11980.634565720677
t+1,mohamed_v3,2021-11-03,12107.816371812778
t+1,mohamed_v3,2021-11-04,12263.021368020765
t+1,mohamed_v3,2021-11-05,12274.723462397153
t+1,mohamed_v3,2021-11-08,12258.094120582979
t+1,mohamed_v3,2021-11-09,12173.717246084268
t+1,mohamed_v3,2021-11-10,11994.800753948664
t+1,mohamed_v3,2021-11-11,12028.058495527437
t+1,mohamed_v3,2021-11-12,12154.624745384106
t+1,mohamed_v3,2021-11-15,12151.85240541833
t+1,mohamed_v3,2021-11-16,12238.386062956708
t+1,mohamed_v3,2021-11-17,12244.852663820255
t+1,mohamed_v3,2021-11-18,12371.726223221895
t+1,mohamed_v3,2021-11-19,12440.705802024915
t+1,mohamed_v3,2021-11-22,12296.27910905341
t+1,mohamed_v3,2021-11-23,12240.233673584387
t+1,mohamed_v3,2021-11-24,12279.650709467522
t+1,mohamed_v3,2021-11-26,12046.843684940644
t+1,mohamed_v3,2021-11-29,12308.289435617495
t+1,mohamed_v3,2021-11-30,12127.525351057579
t+1,mohamed_v3,2021-12-01,11921.201226629206
t+1,mohamed_v3,2021-12-02,12007.118391644597
t+1,mohamed_v3,2021-12-03,11798.331111755751
t+1,mohamed_v3,2021-12-06,11892.870729806307
t+1,mohamed_v3,2021-12-07,12251.011007587935
t+1,mohamed_v3,2021-12-08,12305.825340538586
t+1,mohamed_v3,2021-12-09,12124.753944700316
t+1,mohamed_v3,2021-12-10,12256.554744372352
t+1,mohamed_v3,2021-12-13,12079.48585189312
t+1,mohamed_v3,2021-12-14,11954.45989823776
t+1,mohamed_v3,2021-12-15,12226.99126097287
t+1,mohamed_v3,2021-12-16,11912.578769815336
t+1,mohamed_v3,2021-12-17,11853.14543832592
t+1,mohamed_v3,2021-12-20,11723.19223627504
t+1,mohamed_v3,2021-12-21,11985.561798374745
t+1,mohamed_v3,2021-12-22,12131.528790948127
t+1,mohamed_v3,2021-12-23,12222.988758093528
t+1,mohamed_v3,2021-12-27,12425.001176813566
t+1,mohamed_v3,2021-12-28,12367.41450581468
t+1,mohamed_v3,2021-12-29,12365.566905660411
t+1,mohamed_v3,2021-12-30,12328.613962988426
t+1,mohamed_v3,2021-12-31,12251.627488975646
t+1,mohamed_v3,2022-01-03,12369.570352076948
t+1,mohamed_v3,2022-01-04,12209.130809045944
t+1,mohamed_v3,2022-01-05,11834.05294819535
t+1,mohamed_v3,2022-01-06,11825.73780743215
t+1,mohamed_v3,2022-01-07,11697.632201957635
t+1,mohamed_v3,2022-01-10,11705.330849541788
t+1,mohamed_v3,2022-01-11,11881.16862738952
t+1,mohamed_v3,2022-01-12,11928.284312213445
t+1,mohamed_v3,2022-01-13,11629.884657382006
t+1,mohamed_v3,2022-01-14,11702.25212914507
t+1,mohamed_v3,2022-01-18,11410.934640391566
t+1,mohamed_v3,2022-01-19,11285.601378566975
t+1,mohamed_v3,2022-01-20,11139.01883570401
t+1,mohamed_v3,2022-01-21,10830.149142781733
t+1,mohamed_v3,2022-01-24,10879.727981289705
t+1,mohamed_v3,2022-01-25,10627.520216516652
t+1,mohamed_v3,2022-01-26,10610.891815244397
t+1,mohamed_v3,2022-01-27,10504.034552899784
t+1,mohamed_v3,2022-01-28,10833.536089428937
t+1,mohamed_v3,2022-01-31,11179.975224326847
t+1,mohamed_v3,2022-02-01,11256.037899435394
t+1,mohamed_v3,2022-02-02,11347.497868949724
t+1,mohamed_v3,2022-02-03,10887.426611673589
t+1,mohamed_v3,2022-02-04,11024.771152516907
t+1,mohamed_v3,2022-02-07,10936.08258739214
t+1,mohamed_v3,2022-02-08,11058.952699913973
t+1,mohamed_v3,2022-02-09,11293.30001071348
t+1,mohamed_v3,2022-02-10,11037.704354379846
t+1,mohamed_v3,2022-02-11,10687.570019536994
t+1,mohamed_v3,2022-02-14,10700.81146719813
t+1,mohamed_v3,2022-02-15,10966.877173900595
t+1,mohamed_v3,2022-02-16,10964.105773783045
t+1,mohamed_v3,2022-02-17,10637.991196684598
t+1,mohamed_v3,2022-02-18,10516.660443829049
t+1,mohamed_v3,2022-02-22,10411.034288339475
t+1,mohamed_v3,2022-02-23,10144.353965902032
t+1,mohamed_v3,2022-02-24,10485.249369054978
t+1,mohamed_v3,2022-02-25,10647.844761217098
t+1,mohamed_v3,2022-02-28,10679.563149787027
t+1,mohamed_v3,2022-03-01,10516.04395293927
t+1,mohamed_v3,2022-03-02,10692.497296065065
t+1,mohamed_v3,2022-03-03,10539.75639576849
t+1,mohamed_v3,2022-03-04,10387.014555413887
t+1,mohamed_v3,2022-03-07,10003.929796712999
t+1,mohamed_v3,2022-03-08,9957.430603968673
t+1,mohamed_v3,2022-03-09,10315.879135082978
t+1,mohamed_v3,2022-03-10,10201.323227950177
t+1,mohamed_v3,2022-03-11,9989.764557060933
t+1,mohamed_v3,2022-03-14,9797.914866314522
t+1,mohamed_v3,2022-03-15,10105.244275307583
